year,district,discode,total_salary,avg_salary,n_FTE,avgCPI,adjust97,adjust21
2000,Nauset,6600000,6345924,45007,141,176.25,42074.63754,71227.759
2000,Needham,1990000,16150694,47363,341,176.25,44277.13596,74956.34789
2000,New Bedford,2010000,44250028,45760,967,176.25,42778.57698,72419.45146
2000,New Salem-Wendell,7280000,614870,37378,16.5,176.25,34942.6934,59154.15771
2000,Newburyport,2040000,8550812,41248,207.3,176.25,38560.54946,65278.79226
2000,Newton,2070000,48905572,53008,922.6,176.25,49554.34459,83890.08486
2000,Norfolk,2080000,3545284,46344,76.5,176.25,43324.52735,73343.68572
2000,Norfolk County Agricultural,9150000,2432801,53292,45.7,176.25,49819.841,84339.54124
2000,North Adams,2090000,7700306,45564,169,176.25,42595.34706,72109.26325
2000,North Andover,2110000,11931357,45961,259.6,176.25,42966.48113,72737.55264
2000,North Attleborough,2120000,13533877,44243,305.9,176.25,41360.4148,70018.65802
2000,North Brookfield,2150000,2763440,40050,69,176.25,37440.60332,63382.84596
2000,North Middlesex,7350000,14071490,42940,327.7,176.25,40142.30978,67956.53946
2000,North Reading,2170000,7109474,48005,148.1,176.25,44877.30742,75972.37254
2000,North Shore,8540000,2354126,44159,53.3,176.25,41281.88769,69885.72022
2000,Northampton,2100000,10331950,45197,228.6,176.25,42252.25838,71528.45165
2000,Northampton-Smith Vocational Agricultural,4060000,2359883,39463,59.8,176.25,36891.84841,62453.86392
2000,Northboro-Southboro,7300000,4064270,47871,84.9,176.25,44752.03799,75760.30509
2000,Northborough,2130000,6652052,47583,139.8,176.25,44482.80219,75304.51833
2000,Northbridge,2140000,7368897,39406,187,176.25,36838.56216,62363.65612
2000,Northeast Metropolitan Regional Vocational Technical,8530000,5967752,54007,110.5,176.25,50488.25627,85471.09517
2000,Northern Berkshire Regional Vocational Technical,8510000,2001758,42591,47,176.25,39816.04834,67404.21454
2000,Norton,2180000,8165184,41553,196.5,176.25,38845.67765,65761.4831
2000,Norwell,2190000,7182332,53921,133.2,176.25,50407.85946,85334.99218
2000,Norwood,2200000,12347917,46561,265.2,176.25,43527.38904,73687.10838
2000,Oak Bluffs,2210000,1615570,41319,39.1,176.25,38626.92356,65391.15636
2000,Old Colony Regional Vocational Technical,8550000,2274695,45494,50,176.25,42529.9078,71998.48175
2000,Old Rochester,7400000,3744301,49462,75.7,176.25,46239.37881,78278.21041
2000,Orange,2230000,2789232,39620,70.4,176.25,37038.61931,62702.33101
2000,Orleans,2240000,1211571,47143,25.7,176.25,44071.46972,74608.17745
2000,Oxford,2260000,5815204,45970,126.5,176.25,42974.89475,72751.79597
2000,Palmer,2270000,6121433,38500,159,176.25,35991.59121,60929.82695
2000,Pathfinder Regional Vocational Technical,8600000,3585792,47181,76,176.25,44106.99389,74668.31598
2000,Peabody,2290000,19867042,45525,436.4,176.25,42558.88804,72047.54213
2000,Pelham,2300000,470254,44786,10.5,176.25,41868.03646,70878.00597
2000,Pembroke,2310000,5366843,49102,109.3,176.25,45902.83406,77708.47696
2000,Pentucket,7450000,10575178,44508,237.6,176.25,41608.14913,70438.04514
2000,Petersham,2340000,266325,36483,7.3,176.25,34106.00577,57737.73706
2000,Pioneer Valley,7500000,3154512,38564,81.8,176.25,36051.42138,61031.1129
2000,Pittsfield,2360000,22490802,44039,510.7,176.25,41169.70611,69695.80907
2000,Plainville,2380000,2019877,43160,46.8,176.25,40347.97601,68304.7099
2000,Plymouth,2390000,30025865,47547,631.5,176.25,44449.14772,75247.54499
2000,Plympton,2400000,822324,45183,18.2,176.25,42239.17053,71506.29535
2000,Provincetown,2420000,1945938,45476,42.8,176.25,42513.08056,71969.99508
2000,Quabbin,7530000,9150173,43655,209.6,176.25,40810.72504,69088.09339
2000,Quaboag Regional,7780000,4675384,41485,112.7,176.25,38782.10808,65653.86678
2000,Quincy,2430000,30983521,50528,613.2,176.25,47235.92521,79965.25445
2000,Ralph C Mahar,7550000,2504762,46731,53.6,176.25,43686.31295,73956.14917
2000,Randolph,2440000,11710773,41498,282.2,176.25,38794.26109,65674.44049
2000,Reading,2460000,13503662,49410,273.3,176.25,46190.76679,78195.91557
2000,Revere,2480000,20667341,49562,417,176.25,46332.86346,78436.4697
2000,Richmond,2490000,875015,42684,20.5,176.25,39902.98907,67551.39568
2000,Rochester,2500000,1554358,47389,32.8,176.25,44301.44196,74997.49531
2000,Rockland,2510000,7752055,47011,164.9,176.25,43948.06998,74399.27519
2000,Rockport,2520000,3845427,47533,80.9,176.25,44436.05986,75225.38869
2000,Rowe,2530000,282698,34060,8.3,176.25,31840.87264,53903.11444
2000,Salem,2580000,16493301,44564,370.1,176.25,41660.50053,70526.67034
2000,Sandwich,2610000,10959580,43751,250.5,176.25,40900.47031,69240.02231
2000,Saugus,2620000,11097129,43247,256.6,176.25,40429.30766,68442.39548
2000,Savoy,2630000,153100,35605,4.3,176.25,33285.21052,56348.22048
2000,Scituate,2640000,9609995,50052,192,176.25,46790.93826,79211.94022
2000,Seekonk,2650000,7047289,46272,152.3,176.25,43257.2184,73229.73903
2000,Sharon,2660000,10998327,47001,234,176.25,43938.72151,74383.44926
2000,Shawsheen Valley Regional Vocational Technical,8710000,6620329,55633,119,176.25,52008.31672,88044.39124
2000,Sherborn,2690000,1705487,51525,33.1,176.25,48167.96719,81543.09957
2000,Shirley,2700000,2147745,38298,56.1,176.25,35802.75221,60610.14318
2000,Shrewsbury,2710000,14286421,47212,302.6,176.25,44135.97413,74717.37636
2000,Shutesbury,2720000,664813,37989,17.5,176.25,35513.88463,60121.12197
2000,Silver Lake,7600000,10718230,48942,219,176.25,45753.25862,77455.26209
2000,Somerset,2730000,10322673,46625,221.4,176.25,43587.21922,73788.39433
2000,Somerville,2740000,23913279,41265,579.5,176.25,38576.44185,65305.69634
2000,South Hadley,2780000,6602639,43959,150.2,176.25,41094.91838,69569.20163
2000,South Middlesex Regional Vocational Technical,8290000,4619735,54671,84.5,176.25,51108.99436,86521.93686
2000,South Shore Regional Vocational Technical,8730000,2950690,49096,60.1,176.25,45897.22498,77698.9814
2000,Southampton,2750000,1429718,33405,42.8,176.25,31228.54816,52866.51609
2000,Southborough,2760000,4367164,46459,94,176.25,43432.0347,73525.6839
2000,Southbridge,2770000,9523017,42704,223,176.25,39921.686,67583.04753
2000,Southeastern Regional Vocational Technical,8720000,4353679,45351,96,176.25,42396.22475,71772.17096
2000,Southern Berkshire,7650000,3699153,46795,79.1,176.25,43746.14313,74057.43512
2000,Southern Worcester County Regional Vocational Technical,8760000,4514277,46780,96.5,176.25,43732.12043,74033.69623
2000,Southwick-Tolland-Granville Regional School District,7660000,5889200,42368,139,176.25,39607.57756,67051.29632
2000,Spencer-E Brookfield,7670000,7042176,47231,149.1,176.25,44153.73621,74747.44563
2000,Springfield,2810000,99550535,46834,2125.6,176.25,43782.60214,74119.15624
2000,Stoneham,2840000,9129958,47926,190.5,176.25,44803.45455,75847.3477
2000,Stoughton,2850000,14007606,46801,299.3,176.25,43751.75221,74066.93068
2000,Sturbridge,2870000,3338071,46491,71.8,176.25,43461.94979,73576.32688
2000,Sudbury,2880000,8813547,41850,210.6,176.25,39123.32706,66231.51319
2000,Sunderland,2890000,868432,39474,22,176.25,36902.13172,62471.27244
2000,Sutton,2900000,4442157,45678,97.3,176.25,42701.91956,72289.67884
2000,Swampscott,2910000,7907762,45906,172.3,176.25,42915.06457,72650.51003
2000,Swansea,2920000,6983529,42844,163,176.25,40052.56451,67804.61054
2000,Tantasqua,7700000,6416258,49167,130.5,176.25,45963.59909,77811.3455
2000,Taunton,2930000,22000193,48824,450.6,176.25,45642.94673,77268.51613
2000,Tewksbury,2950000,13125452,48255,272,176.25,45111.01906,76368.02077
2000,Tisbury,2960000,1565810,49255,31.8,176.25,46045.86558,77950.61367
2000,Topsfield,2980000,2208808,43652,50.6,176.25,40807.9205,69083.34561
2000,Tri County Regional Vocational Technical,8780000,4195625,48448,86.6,176.25,45291.44443,76673.4612
2000,Triton,7730000,10373079,45003,230.5,176.25,42070.89816,71221.42863
2000,Truro,3000000,572439,30776,18.6,176.25,28770.83665,48705.87933
2000,Tyngsborough,3010000,5780148,42501,136,176.25,39731.91215,67261.78117
2000,Up-Island Regional,7740000,2089264,45261,46.2,176.25,42312.08856,71629.7376
2000,Upper Cape Cod Regional Vocational Technical,8790000,2378255,42168,56.4,176.25,39420.60826,66734.77774
2000,Uxbridge,3040000,6578109,48156,136.6,176.25,45018.46925,76211.34407
2000,Wachusett,7750000,20878063,48139,433.7,176.25,45002.57686,76184.43999
2000,Wakefield,3050000,12217748,48522,251.8,176.25,45360.62308,76790.57307
2000,Wales,3060000,462636,35863,12.9,176.25,33526.40092,56756.52945
2000,Walpole,3070000,10452434,43661,239.4,176.25,40816.33412,69097.58895
2000,Waltham,3080000,22177057,44838,494.6,176.25,41916.64848,70960.3008
2000,Ware,3090000,3811593,42071,90.6,176.25,39329.92815,66581.26622
2000,Wareham,3100000,10559212,44554,237,176.25,41651.15207,70510.84441
2000,Watertown,3140000,11228176,52346,214.5,176.25,48935.47619,82842.40835
2000,Wayland,3150000,10578780,49204,215,176.25,45998.18841,77869.90144
2000,Webster,3160000,6069754,44305,137,176.25,41418.37528,70116.77878
2000,Wellesley,3170000,15626038,53277,293.3,176.25,49805.8183,84315.80235
2000,Wellfleet,3180000,740797,42331,17.5,176.25,39572.98824,66992.74038
2000,West Boylston,3220000,3548474,33288,106.6,176.25,31119.17112,52681.35271
2000,West Bridgewater,3230000,3602111,46781,77,176.25,43733.05528,74035.27882
2000,West Springfield,3320000,11654929,42833,272.1,176.25,40042.2812,67787.20202
2000,Westborough,3210000,11927105,48484,246,176.25,45325.09891,76730.43454
2000,Westfield,3250000,20507679,42015,488.1,176.25,39277.57674,66492.64102
2000,Westford,3260000,13427685,45750,293.5,176.25,42769.22851,72403.62553
2000,Westhampton,3270000,442109,41708,10.6,176.25,38990.57886,66006.785
2000,Weston,3300000,8471659,52586,161.1,176.25,49159.83935,83222.23065
2000,Westport,3310000,4958815,43422,114.2,176.25,40592.9058,68719.34924
2000,Westwood,3350000,9221944,45653,202,176.25,42678.5484,72250.11402
2000,Weymouth,3360000,23206864,46675,497.2,176.25,43633.96155,73867.52397
2000,Whately,3370000,385363,41437,9.3,176.25,38737.23545,65577.90232
2000,Whitman-Hanson,7800000,13289832,45795,290.2,176.25,42811.2966,72474.84221
2000,Whittier Regional Vocational Technical,8850000,4796058,47722,100.5,176.25,44612.74586,75524.49875
2000,Williamsburg,3400000,748397,36507,20.5,176.25,34128.44208,57775.71929
2000,Williamstown,3410000,1572857,43812,35.9,176.25,40957.49595,69336.56048
2000,Wilmington,3420000,10995832,47996,229.1,176.25,44868.89381,75958.1292
2000,Winchendon,3430000,5272383,38485,137,176.25,35977.56851,60906.08806
2000,Winchester,3440000,12169885,49461,246.1,176.25,46238.44396,78276.62781
2000,Winthrop,3460000,7523797,38983,193,176.25,36443.12208,61694.21932
2000,Woburn,3470000,17571673,51424,341.7,176.25,48073.54769,81383.25769
2000,Worcester,3480000,95741632,45106,2122.6,176.25,42167.18735,71384.4357
2000,Wrentham,3500000,3478874,46948,74.1,176.25,43889.17465,74299.57184
2000,State Totals,0,3269857225,46580,70198.2,176.25,43545.15113,73717.17765
2001,Abington,10000,6776898,43977,154.1,181.1166667,40007.05898,67727.57466
2001,Acton,20000,7402215,54110,136.8,181.1166667,49225.32145,83333.08468
2001,Acton-Boxborough,6000000,7512230,52096,144.2,181.1166667,47393.13152,80231.38753
2001,Acushnet,30000,2896824,43496,66.6,181.1166667,39569.48035,66986.80191
2001,Adams-Cheshire,6030000,6332951,43496,145.6,181.1166667,39569.48035,66986.80191
2001,Agawam,50000,13873382,42793,324.2,181.1166667,38929.94236,65904.13404
2001,Amesbury,70000,9479548,45357,209,181.1166667,41262.48208,69852.86863
2001,Amherst,80000,7067523,47851,147.7,181.1166667,43531.34091,73693.79847
2001,Amherst-Pelham,6050000,7145674,43865,162.9,181.1166667,39905.16957,67555.08703
2001,Andover,90000,22372663,53332,419.5,181.1166667,48517.55394,82134.9117
2001,Arlington,100000,14619734,47405,308.4,181.1166667,43125.60272,73006.92809
2001,Ashburnham-Westminster,6100000,7557912,44458,170,181.1166667,40444.63761,68468.34742
2001,Ashland,140000,8355504,46783,178.6,181.1166667,42559.75261,72049.00574
2001,Assabet Valley Regional Vocational Technical,8010000,5277422,50990,103.5,181.1166667,46386.97359,78528.07222
2001,Athol-Royalston,6150000,7811546,44083,177.2,181.1166667,40103.49003,67890.82188
2001,Attleboro,160000,20013507,42191,474.4,181.1166667,38382.28677,64977.01304
2001,Auburn,170000,8365607,48865,171.2,181.1166667,44453.80397,75255.42751
2001,Avon,180000,1913099,30856,62,181.1166667,28070.5326,47520.34117
2001,Ayer,190000,3931107,34112,115.2,181.1166667,31032.60331,52534.80289
2001,Barnstable,200000,23764955,44420,535,181.1166667,40410.06799,68409.82483
2001,Bedford,230000,9273268,49431,187.6,181.1166667,44968.70938,76127.10606
2001,Belchertown,240000,6654871,41934,158.7,181.1166667,38148.48697,64581.21554
2001,Bellingham,250000,8150032,47801,170.5,181.1166667,43485.85457,73616.79506
2001,Belmont,260000,12513187,52921,236.5,181.1166667,48143.65619,81501.94371
2001,Berkley,270000,2888371,45558,63.4,181.1166667,41445.33718,70162.42232
2001,Berkshire Hills,6180000,6980026,48171,144.9,181.1166667,43822.45351,74186.62026
2001,Berlin,280000,843456,34010,24.8,181.1166667,30939.81117,52377.71595
2001,Berlin-Boylston,6200000,1535276,42411,36.2,181.1166667,38582.42669,65315.82802
2001,Beverly,300000,17080182,47053,363,181.1166667,42805.37886,72464.82412
2001,Billerica,310000,23014773,52944,434.7,181.1166667,48164.57991,81537.36528
2001,Blackstone-Millville,6220000,7674901,44033,174.3,181.1166667,40058.00369,67813.81847
2001,Blackstone Valley Regional Vocational Technical,8050000,3822064,46049,83,181.1166667,41892.01308,70918.59576
2001,Blue Hills Regional Vocational Technical,8060000,4874291,58585,83.2,181.1166667,53296.34924,90224.88941
2001,Boston,350000,279170593,62617,4458.4,181.1166667,56964.36802,96434.44397
2001,Bourne,360000,6945769,41817,166.1,181.1166667,38042.04892,64401.02757
2001,Boxborough,370000,1826163,44979,40.6,181.1166667,40918.60531,69270.72289
2001,Boxford,380000,3122551,42833,72.9,181.1166667,38966.33143,65965.73676
2001,Boylston,390000,1183501,43036,27.5,181.1166667,39151.00599,66278.37058
2001,Braintree,400000,19444745,51170,380,181.1166667,46550.72443,78805.28448
2001,Brewster,410000,2667743,49220,54.2,181.1166667,44776.75701,75802.15169
2001,Bridgewater-Raynham,6250000,19449680,51103,380.6,181.1166667,46489.77273,78702.09991
2001,Brimfield,430000,1206405,38421,31.4,181.1166667,34952.61644,59170.95632
2001,Bristol County Agricultural,9100000,1485225,46413,32,181.1166667,42223.15366,71479.18054
2001,Bristol-Plymouth Regional Vocational Technical,8100000,3859445,57177,67.5,181.1166667,52015.45379,88056.47353
2001,Brockton,440000,53437663,57398,931,181.1166667,52216.50343,88396.82858
2001,Brookfield,450000,1211251,42057,28.8,181.1166667,38260.38337,64770.64392
2001,Brookline,460000,26589508,59022,450.5,181.1166667,53693.89988,90897.89917
2001,Burlington,480000,14277329,50701,281.6,181.1166667,46124.06252,78082.99254
2001,Cambridge,490000,36794106,54197,678.9,181.1166667,49304.46769,83467.0706
2001,Canton,500000,10277572,48252,213,181.1166667,43896.14139,74311.36577
2001,Cape Cod Regional Vocational Technical,8150000,3156186,47107,67,181.1166667,42854.50411,72547.9878
2001,Carlisle,510000,3513814,50778,69.2,181.1166667,46194.11149,78201.57778
2001,Carver,520000,7055704,45374,155.5,181.1166667,41277.94743,69879.04979
2001,Central Berkshire,6350000,8299125,50946,162.9,181.1166667,46346.94561,78460.30922
2001,Chatham,550000,3244300,51661,62.8,181.1166667,46997.40032,79561.45791
2001,Chelmsford,560000,19824807,49811,398,181.1166667,45314.4056,76712.33193
2001,Chelsea,570000,18025396,42340,425.7,181.1166667,38517.83608,65206.48319
2001,Chesterfield-Goshen,6320000,561753,37450,15,181.1166667,34069.27164,57675.5502
2001,Chicopee,610000,27990209,45145,620,181.1166667,41069.61998,69526.3742
2001,Clarksburg,630000,727543,47552,15.3,181.1166667,43259.33258,73233.3181
2001,Clinton,640000,6629492,38221,173.5,181.1166667,34770.67106,58862.9427
2001,Cohasset,650000,4939746,49397,100,181.1166667,44937.77867,76074.74374
2001,Concord,670000,8524970,57253,148.9,181.1166667,52084.59303,88173.5187
2001,Concord-Carlisle,6400000,4656545,59168,78.7,181.1166667,53826.72001,91122.74911
2001,Conway,680000,568533,43439,13.1,181.1166667,39517.62592,66899.01803
2001,Danvers,710000,12890461,49944,258.1,181.1166667,45435.39927,76917.16099
2001,Dartmouth,720000,13074496,47648,274.4,181.1166667,43346.66636,73381.16464
2001,Dedham,730000,11429352,49286,231.9,181.1166667,44836.79899,75903.79618
2001,Deerfield,740000,1555485,39987,38.9,181.1166667,36377.24873,61582.70296
2001,Dennis-Yarmouth,6450000,15165857,47319,320.5,181.1166667,43047.36621,72874.48224
2001,Dighton-Rehoboth,6500000,7911002,35301,224.1,181.1166667,32114.26857,54365.94386
2001,Douglas,770000,4114069,42855,96,181.1166667,38986.34542,65999.61826
2001,Dover,780000,1951242,50160,38.9,181.1166667,45631.90028,77249.8157
2001,Dover-Sherborn,6550000,5065133,57428,88.2,181.1166667,52243.79524,88443.03062
2001,Dracut,790000,11675835,43960,265.6,181.1166667,39991.59362,67701.3935
2001,Dudley-Charlton Reg,6580000,12355455,49049,251.9,181.1166667,44621.19371,75538.80004
2001,Duxbury,820000,10724511,52584,204,181.1166667,47837.07823,80982.94076
2001,East Bridgewater,830000,7962239,50490,157.7,181.1166667,45932.11015,77758.03817
2001,East Longmeadow,870000,8391960,45559,184.2,181.1166667,41446.24691,70163.96239
2001,Eastham,850000,1284229,45061,28.5,181.1166667,40993.20292,69397.00848
2001,Easthampton,860000,6006896,42482,141.4,181.1166667,38647.0173,65425.17286
2001,Easton,880000,10976067,46363,236.7,181.1166667,42177.66732,71402.17714
2001,Edgartown,890000,1828608,54261,33.7,181.1166667,49362.69021,83565.63496
2001,Erving,910000,673399,45134,14.9,181.1166667,41059.61298,69509.43345
2001,Essex County,9130000,1866707,51853,36,181.1166667,47172.06788,79857.15099
2001,Everett,930000,18737687,46152,406,181.1166667,41985.71494,71077.22277
2001,Fairhaven,940000,6586913,45054,146.2,181.1166667,40986.83483,69386.228
2001,Fall River,950000,42928978,47912,896,181.1166667,43586.83425,73787.74262
2001,Falmouth,960000,16590468,50673,327.4,181.1166667,46098.59017,78039.87063
2001,Farmington River Reg,6620000,620534,47369,13.1,181.1166667,43092.85256,72951.48564
2001,Fitchburg,970000,19292402,41311,467,181.1166667,37581.72712,63621.75312
2001,Florida,980000,436619,35497,12.3,181.1166667,32292.57504,54667.79721
2001,Foxborough,990000,9818860,51705,189.9,181.1166667,47037.42831,79629.22091
2001,Framingham,1000000,31899452,48085,663.4,181.1166667,43744.217,74054.1744
2001,Franklin,1010000,18821851,45762,411.3,181.1166667,41630.92146,70476.59621
2001,Franklin County Regional Vocational Technical,8180000,2314854,41337,56,181.1166667,37605.38002,63661.79489
2001,Freetown,1020000,1260249,44690,28.2,181.1166667,40655.69425,68825.64321
2001,Freetown-Lakeville,6650000,5955430,48379,123.1,181.1166667,44011.67671,74506.95442
2001,Frontier,6700000,2301531,40916,56.3,181.1166667,37222.385,63013.42622
2001,Gardner,1030000,8522511,47008,181.3,181.1166667,42764.44115,72395.52106
2001,Gateway,6720000,4976228,41555,119.8,181.1166667,37803.70048,63997.52973
2001,Georgetown,1050000,4596872,43490,105.7,181.1166667,39564.02199,66977.5615
2001,Gill-Montague,6740000,4952801,41373,119.7,181.1166667,37638.13019,63717.23734
2001,Gloucester,1070000,14706781,44647,329.4,181.1166667,40616.57599,68759.42029
2001,Grafton,1100000,7162911,48807,146.8,181.1166667,44401.03981,75166.10356
2001,Granby,1110000,3316901,39114,84.8,181.1166667,35583.05717,60238.22351
2001,Granville,1120000,820119,37794,21.7,181.1166667,34382.21769,58205.33362
2001,Greater Fall River Regional Vocational Technical,8210000,5546321,49743,111.5,181.1166667,45252.54417,76607.6073
2001,Greater Lawrence Regional Vocational Technical,8230000,7535679,52697,143,181.1166667,47939.87737,81156.96846
2001,Greater Lowell Regional Vocational Technical,8280000,9247712,55046,168,181.1166667,50076.82581,84774.58842
2001,Greater New Bedford Regional Vocational Technical,8250000,9406846,50574,186,181.1166667,46008.52721,77887.40389
2001,Greenfield,1140000,6671183,39312,169.7,181.1166667,35763.18309,60543.15699
2001,Groton-Dunstable,6730000,7315169,47409,154.3,181.1166667,43129.24163,73013.08837
2001,Hadley,1170000,1793491,38405,46.7,181.1166667,34938.06081,59146.31523
2001,Halifax,1180000,2213768,48548,45.6,181.1166667,44165.42055,74767.22593
2001,Hamilton-Wenham,6750000,8174776,37872,215.9,181.1166667,34453.17638,58325.45893
2001,Hampden-Wilbraham,6800000,11399879,46292,246.3,181.1166667,42113.07671,71292.8323
2001,Hampshire,6830000,3005047,43805,68.6,181.1166667,39850.58596,67462.68295
2001,Hancock,1210000,262469,49522,5.3,181.1166667,45051.49453,76267.25225
2001,Hanover,1220000,9228402,51269,180,181.1166667,46640.78739,78957.75122
2001,Harvard,1250000,3709420,43692,84.9,181.1166667,39747.78682,67288.65525
2001,Harwich,1260000,5637425,48885,115.3,181.1166667,44471.99851,75286.22888
2001,Hatfield,1270000,1608477,39814,40.4,181.1166667,36219.86598,61316.27118
2001,Haverhill,1280000,25842461,45006,574.2,181.1166667,40943.16794,69312.30473
2001,Hawlemont,6850000,394916,35578,11.1,181.1166667,32366.26292,54792.54272
2001,Hingham,1310000,12524437,52012,240.8,181.1166667,47316.71446,80102.02181
2001,Holbrook,1330000,4395850,48627,90.4,181.1166667,44237.28897,74888.89131
2001,Holland,1350000,951788,43067,22.1,181.1166667,39179.20752,66326.11269
2001,Holliston,1360000,10368083,47779,217,181.1166667,43465.84058,73582.91356
2001,Holyoke,1370000,32001970,39411,812,181.1166667,35853.24605,60695.62373
2001,Hopedale,1380000,3981271,47171,84.4,181.1166667,42912.72663,72646.55216
2001,Hopkinton,1390000,9716619,49024,198.2,181.1166667,44598.45054,75500.29834
2001,Hudson,1410000,10288734,49111,209.5,181.1166667,44677.59678,75634.28427
2001,Hull,1420000,4561134,39940,114.2,181.1166667,36334.49157,61510.31976
2001,Ipswich,1440000,6455690,48503,133.1,181.1166667,44124.48284,74697.92286
2001,King Philip,6900000,6142174,50595,121.4,181.1166667,46027.63147,77919.74532
2001,Kingston,1450000,3326110,44289,75.1,181.1166667,40290.89377,68208.07591
2001,Lakeville,1460000,1919677,49097,39.1,181.1166667,44664.8606,75612.72331
2001,Lanesborough,1480000,1143002,54429,21,181.1166667,49515.52433,83824.3664
2001,Lawrence,1490000,43555246,48234,903,181.1166667,43879.76631,74283.64455
2001,Lee,1500000,3320098,40489,82,181.1166667,36833.93163,62355.81714
2001,Leicester,1510000,5746664,45428,126.5,181.1166667,41327.07268,69962.21347
2001,Lenox,1520000,3269751,44547,73.4,181.1166667,40525.6033,68605.41348
2001,Leominster,1530000,19033950,46311,411,181.1166667,42130.36152,71322.0936
2001,Leverett,1540000,586124,38816,15.1,181.1166667,35311.95856,59779.28322
2001,Lexington,1550000,25363003,52895,479.5,181.1166667,48120.00329,81461.90194
2001,Lincoln,1570000,3591535,55683,64.5,181.1166667,50656.32183,85755.61179
2001,Lincoln-Sudbury,6950000,6136900,54502,112.6,181.1166667,49581.93439,83936.79137
2001,Littleton,1580000,4591983,46104,99.6,181.1166667,41942.04805,71003.2995
2001,Longmeadow,1590000,11954212,49582,241.1,181.1166667,45106.07814,76359.65634
2001,Lowell,1600000,59115072,52314,1130,181.1166667,47591.45198,80567.12238
2001,Ludlow,1610000,9029124,38919,232,181.1166667,35405.66042,59937.91023
2001,Lunenburg,1620000,5210614,47335,110.1,181.1166667,43061.92184,72899.12333
2001,Lynn,1630000,50872651,48424,1050.6,181.1166667,44052.61442,74576.25748
2001,Lynnfield,1640000,6685300,48182,138.8,181.1166667,43832.46051,74203.561
2001,Malden,1650000,22144266,48819,453.6,181.1166667,44411.95653,75184.58438
2001,Manchester Essex Regional,6980000,4979213,45723,108.9,181.1166667,41595.44211,70416.53356
2001,Mansfield,1670000,13504242,44320,304.7,181.1166667,40319.0953,68255.81802
2001,Marblehead,1680000,11542641,53315,216.5,181.1166667,48502.08858,82108.73054
2001,Marion,1690000,1824523,47390,38.5,181.1166667,43111.95682,72983.82707
2001,Marlborough,1700000,16273189,48708,334.1,181.1166667,44310.97685,75013.63682
2001,Marshfield,1710000,15362612,46624,329.5,181.1166667,42415.10603,71804.13491
2001,Marthas Vineyard,7000000,3502469,50614,69.2,181.1166667,46044.91628,77949.00661
2001,Masconomet,7050000,7008486,55228,126.9,181.1166667,50242.3961,85054.88081
2001,Mashpee,1720000,7100795,41596,170.7,181.1166667,37840.99928,64060.67252
2001,Mattapoisett,1730000,1963372,49207,39.9,181.1166667,44764.93056,75782.1308
2001,Maynard,1740000,5006796,46231,108.3,181.1166667,42057.58337,71198.88815
2001,Medfield,1750000,8869259,44324,200.1,181.1166667,40322.73421,68261.97829
2001,Medford,1760000,21216167,43985,482.4,181.1166667,40014.3368,67739.89521
2001,Medway,1770000,8733796,50165,174.1,181.1166667,45636.44891,77257.51604
2001,Melrose,1780000,12064110,46960,256.9,181.1166667,42720.77426,72321.59779
2001,Mendon-Upton,7100000,6099044,43012,141.8,181.1166667,39129.17254,66241.40895
2001,Methuen,1810000,20031846,51802,386.7,181.1166667,47125.67181,79778.60751
2001,Middleborough,1820000,10330040,48589,212.6,181.1166667,44202.71935,74830.36872
2001,Middleton,1840000,2140958,43613,49.1,181.1166667,39675.9184,67166.98987
2001,Milford,1850000,15062892,45766,329.1,181.1166667,41634.56037,70482.75648
2001,Millbury,1860000,6675478,53233,125.4,181.1166667,48427.49098,81982.44496
2001,Millis,1870000,3665191,45530,80.5,181.1166667,41419.86483,70119.30041
2001,Milton,1890000,12760678,48742,261.8,181.1166667,44341.90756,75065.99914
2001,Minuteman Regional Vocational Technical,8300000,5899291,58816,100.3,181.1166667,53506.49615,90580.64514
2001,Mohawk Trail,7170000,5444019,37641,144.6,181.1166667,34243.02947,57969.7032
2001,Monson,1910000,4170810,46137,90.4,181.1166667,41972.06904,71054.12175
2001,Montachusett Regional Vocational Technical,8320000,5105315,52255,97.7,181.1166667,47537.77809,80476.25836
2001,Mount Greylock,7150000,3103018,51374,60.4,181.1166667,46736.30871,79119.45837
2001,Nahant,1960000,892857,48003,18.6,181.1166667,43669.6194,73927.88882
2001,Nantucket,1970000,5835279,50522,115.5,181.1166667,45961.22141,77807.32035
2001,Narragansett,7200000,4759635,42687,111.5,181.1166667,38833.51131,65740.88682
2001,Nashoba,7250000,12154293,46367,262.1,181.1166667,42181.30622,71408.33741
2001,Nashoba Valley Regional Vocational Technical,8520000,2468082,46393,53.2,181.1166667,42204.95912,71448.37918
2001,Natick,1980000,16033301,48439,331,181.1166667,44066.26032,74599.35851
2001,Nauset,6600000,6935373,48162,144,181.1166667,43814.26597,74172.75964
2001,Needham,1990000,17030094,53689,317.2,181.1166667,48842.32644,82684.71601
2001,New Bedford,2010000,47236059,48447,975,181.1166667,44073.53813,74611.67905
2001,New Salem-Wendell,7280000,634399,33566,18.9,181.1166667,30535.89244,51693.92571
2001,Newburyport,2040000,8852539,45797,193.3,181.1166667,41662.7619,70530.4986
2001,Newton,2070000,51540692,54385,947.7,181.1166667,49475.49634,83756.6034
2001,Norfolk,2080000,3970538,50324,78.9,181.1166667,45781.09549,77502.38687
